id,admin_equipment,lot,type_1,type_2,type_3,generic_name,quantity,brand,model,serial_number,commissioning_year,served_zones,status,photoPlaque,type_name
-O5mE22YdsnR0qGNfiSL.-O8leIwkt1wofZ3Qd9fg.-O9-uk5Te7s_Ghm4kqTw,-L6W1CrmwTC2rsTxF0ef,-L6W1CSPSjeLdGQqPgSl,-L6W1CrmwTC2rsTxF0ef,,,,1,DEISTER,PROSAFE,,,,En service,Equipements/-O5mE22YdsnR0qGNfiSL/-O8leIwkt1wofZ3Qd9fg/-O9-uk5Te7s_Ghm4kqTw/photoPlaque/20241112_153656359_qpGGSdqqHfdK9qhccYEzqP6pMJT2_Photo.jpg,
-MmNDkMJV1uCSkuvmpnQ.-N-7GO3OgONMeLqOdrOx.-N1h5KO951R-tjyCjtti,-LtpzkZQwz_3DTA6PNf9,-L6W1C0X9zmAZC-JClDm,-LtpzkZQwz_3DTA6PNf9,,,,1,,ARUNO50GMEO,,,,En service,Equipements/-MmNDkMJV1uCSkuvmpnQ/-N-7GO3OgONMeLqOdrOx/-N1h5KO951R-tjyCjtti/photoPlaque/20220510_083748930_3vWdczoyGRgLzC4PRoTtMrCL6PF3_Photo.jpg,
-Nl7YdEU5i8F3dzKELMr.-NlwHm4pD7uCihw60UPj.-Nm1TXFxwMDFvk6kM85X,-L6W1FGL2ym6i_cuj-Qu,-L6W1F9Qqcg78AgjjhF9,-L6W1FGL2ym6i_cuj-Qu,,,,1,ATELIER GSP,45K150,2157,1973,,A l'arrêt,Equipements/-Nl7YdEU5i8F3dzKELMr/-NlwHm4pD7uCihw60UPj/-Nm1TXFxwMDFvk6kM85X/photoPlaque/20231219_142928616_PDFK2i1oi2OY0NH5JJM2dva9T5W2_Photo.jpg,
-O4yVDrQKf74BgGwPonU.-O5r-bSrDU7itrJWUKYM.-O5r2DrquRZcbW33LnJG,-L6SNGZ9_qs8nuR20sRr,-L6W1C0X9zmAZC-JClDm,-L6SNGZ9_qs8nuR20sRr,,,Chaudière,1,GUILLOT,CONDENSAGAZ 465,,2008,,,Equipements/-O4yVDrQKf74BgGwPonU/-O5r-bSrDU7itrJWUKYM/-O5r2DrquRZcbW33LnJG/photoPlaque/20240913_135944711_dNDzybLEkBMU7iRIL6I1F8eQLTd2_Photo.jpg,Chaudière
-Nkzp3jSKBt4WfIIhADy.-Nmj_9x_P8f-CtrXrpTZ.-NmjeFWDQe1R2fMTZolX,-L6SNOPj9fX9vQHvm8B7,-L6W1C0X9zmAZC-JClDm,-L6SNGZ9_qs8nuR20sRr,-L6SNOPj9fX9vQHvm8B7,,Chaudière gaz,1,ATLANTIC,B23,M152317198,2013,,,Equipements/-Nkzp3jSKBt4WfIIhADy/-Nmj_9x_P8f-CtrXrpTZ/-NmjeFWDQe1R2fMTZolX/photoPlaque/20240209_153225641_OD0gs9jvQUTaMqZ6No9RnSXsvmz2_Photo.jpg,Chaudière
-MMtNoeIfNLr5xb5seWa.-MMta_pdn5Nlc-WHR26q.-MMtjnSIDrFtzJmNAU1C,-L6SNOPj9fX9vQHvm8B7,-L6W1C0X9zmAZC-JClDm,-L6SNGZ9_qs8nuR20sRr,-L6SNOPj9fX9vQHvm8B7,,Chaudière gaz,1,CHAFFOTEAUX,Talia 85,,2015,,En service,Equipements/-MMtNoeIfNLr5xb5seWa/-MMta_pdn5Nlc-WHR26q/-MMtjnSIDrFtzJmNAU1C/photoPlaque/20201130_125246247_zTIeavrRBjZ6AXNCYv7zZts3u2A3_Photo.jpg,Chaudière
-Mq_8q9PqUD2TR_7dEWJ.-MqtMqDBCk_j1aHZdOCY.-MyMG6SL-dwg_1iGpKRY,-Lmdu-JsXdW0-iLY5T4B,-L6W1C0X9zmAZC-JClDm,-L6SNGZ9_qs8nuR20sRr,-Lmdu-JsXdW0-iLY5T4B,,Chaudière murale,1,Elle leblanc,megalia 400,,,,En service,Equipements/-Mq_8q9PqUD2TR_7dEWJ/-MqtMqDBCk_j1aHZdOCY/-MyMG6SL-dwg_1iGpKRY/photoPlaque/20220317_155212520_aCEYcGpnHvOJZTIYFCa2JeXxwS23_Photo.jpg,Chaudière
-MwWx32Fe5AAC__j0rv6.-MwWxKBykpwzJKJ7wLXJ.-My6Yf22nT8436evqkJX,-L6SNOPj9fX9vQHvm8B7,-L6W1C0X9zmAZC-JClDm,-L6SNGZ9_qs8nuR20sRr,-L6SNOPj9fX9vQHvm8B7,,Chaudière gaz,1,GUILLOT,OPTIMAGAZ,345193119,1991,Bureaux et ECS bâtiment principal,En service,Equipements/-MwWx32Fe5AAC__j0rv6/-MwWxKBykpwzJKJ7wLXJ/-My6Yf22nT8436evqkJX/photoPlaque/20220314_083327991_7lMB7FZ8NSRj5KrQE9jc9DlpAcb2_Photo.jpg,Chaudière
-NL1pfHOfXnay2dWz8tJ.-NL1qypMBhsyThmFw5LK.-NRDKl0saOKhgqMHac6U,-LmokQIO82iEOFIwX2Mw,-L6W1CskVQMe43Y3oFbu,-Lmojtsqg01Hhh6h6WsV,-LmokQIO82iEOFIwX2Mw,,Éclairage intérieur - circulation,1,Multiple ,,,2018,,En service,Equipements/-NL1pfHOfXnay2dWz8tJ/-NL1qypMBhsyThmFw5LK/-NRDKl0saOKhgqMHac6U/photoPlaque/20230323_152214180_sPTNZqP9M2a55JheGGb203vDjaF3_Photo.jpg,Éclairage intérieur
-MrWJU-df7cEeH9-0url.-MrWMiV3ZBQVSbCQQ4qv.-MvNEgaO_kNbkizTc-Qi,-Lmojtsqg01Hhh6h6WsV,-L6W1CskVQMe43Y3oFbu,-Lmojtsqg01Hhh6h6WsV,,,Éclairage intérieur,1,"PHILIPS
 LIGHTING",,,,,En service,Equipements/-MrWJU-df7cEeH9-0url/-MrWMiV3ZBQVSbCQQ4qv/-MvNEgaO_kNbkizTc-Qi/photoPlaque/20220208_145839070_NPeXTSRKpDWiNzTxpiTUKg36qdF2_Photo.jpg,Éclairage intérieur
-MrXzPCdvWJIdN0K3ZLU.-MrY0ACR4ev7vGUp2Re8.-MwRM0jyh3a6uS5Pjs7n,-LmokCPziN_CuQScB4z9,-L6W1CskVQMe43Y3oFbu,-Lmojtsqg01Hhh6h6WsV,-LmokCPziN_CuQScB4z9,,Éclairage intérieur - zone de travail,3,Clareo,PAN 8884,,,salle de réunion plateau ,En service,Equipements/-MrXzPCdvWJIdN0K3ZLU/-MrY0ACR4ev7vGUp2Re8/-MwRM0jyh3a6uS5Pjs7n/photoPlaque/20220221_140227988_XPpNJR3PVCPi849bVm0Tl0GCIKG3_Photo.jpg,Éclairage intérieur
-O2PiylCG788b5KrxX0s.-O5EEJ-iIWecUET8EmHZ.-O9OjBTzp3KpvDvrRe1p,-Lmojtsqg01Hhh6h6WsV,-L6W1CskVQMe43Y3oFbu,-Lmojtsqg01Hhh6h6WsV,,,Éclairage intérieur,4,,,,,,En service,Equipements/-O2PiylCG788b5KrxX0s/-O5EEJ-iIWecUET8EmHZ/-O9OjBTzp3KpvDvrRe1p/photoPlaque/20241017_111021121_07ZGNsGhtWYnMzCkhWKzFCYan2H3_Photo.jpg,Éclairage intérieur
-MhmUUucoWTy1w1n_lL7.-MjYJj-5EPh0ckh6CAGC.-MjYL5QdmMjVv1Uo4rE5,-Lmojtsqg01Hhh6h6WsV,-L6W1CskVQMe43Y3oFbu,-Lmojtsqg01Hhh6h6WsV,,,Éclairage intérieur,3,TRILUX,Bicuit Act T SMS TGCS 5500ETDI 01 EU,10169586,,,,Equipements/-MhmUUucoWTy1w1n_lL7/-MjYJj-5EPh0ckh6CAGC/-MjYL5QdmMjVv1Uo4rE5/photoPlaque/20220316_101129729_M7GRCfRsQXQHfPRdWzkfrJLuoeP2_Photo.jpg,Éclairage intérieur
-NPIdQmGG547tveWcII9.-NPIeh3NZ5SPYNZqZuDo.-NPIf-nquf8_q9B6EGyH,-Lmp23YFVuDFElTt1V14,-L6W1EKYi_ItNbhdlkXB,-Lmp1wDerfKiTqIKSClR,-Lmp23YFVuDFElTt1V14,,Disconnecteur,1,SOCLA,,,,,,Equipements/-NPIdQmGG547tveWcII9/-NPIeh3NZ5SPYNZqZuDo/-NPIf-nquf8_q9B6EGyH/photoPlaque/20230602_130612970_0dg0w2QUtBOAeWCd0n8pU3VbjKu2_Photo.jpg,Dispositif anti-pollution
-NOJg9GkICzuMjoehIli.-NOKC1cOlV6nO2YiMHzy.-NOKCAEUcRNxcQbRg9f1,-Lmp23YFVuDFElTt1V14,-L6W1EKYi_ItNbhdlkXB,-Lmp1wDerfKiTqIKSClR,-Lmp23YFVuDFElTt1V14,,Disconnecteur,1,socla BA 2760,"NFP 43010  DN 1/2""",LC0 3577,,groupe froid plateau R+5 c,A l'arrêt,Equipements/-NOJg9GkICzuMjoehIli/-NOKC1cOlV6nO2YiMHzy/-NOKCAEUcRNxcQbRg9f1/photoPlaque/20230301_133127004_a2UkTXsRhQfgxLjXbY0xywyLTVo2_Photo.jpg,Dispositif anti-pollution
-Nu8mPlHWzTasPM8F__m.-NuQamqTy6mfk-JwBL3x.-NuQbCpF7PN9I2ElE5Tg,-Lmp23YFVuDFElTt1V14,-L6W1EKYi_ItNbhdlkXB,-Lmp1wDerfKiTqIKSClR,-Lmp23YFVuDFElTt1V14,,Disconnecteur,1,BAYARD,,,,,En service,Equipements/-Nu8mPlHWzTasPM8F__m/-NuQamqTy6mfk-JwBL3x/-NuQbCpF7PN9I2ElE5Tg/photoPlaque/20240422_110527348_Mf3VThuNdzOqnVxA60WqKv0jkbf2_Photo.jpg,Dispositif anti-pollution
-NuxqIbK-IOI-C_Yd2OH.-Nz2I7r2cBHPhopVA1ZL.-Nz2LuQYfaHfMBK61v3d,-Lmp23YFVuDFElTt1V14,-L6W1EKYi_ItNbhdlkXB,-Lmp1wDerfKiTqIKSClR,-Lmp23YFVuDFElTt1V14,,Disconnecteur,1,WATTS,BA/BM025,23039082,2023,,En service,Equipements/-NuxqIbK-IOI-C_Yd2OH/-Nz2I7r2cBHPhopVA1ZL/-Nz2LuQYfaHfMBK61v3d/photoPlaque/20240529_095918483_r1EE0Ucuo5OOZrfWGSPOFy9n0st2_Photo.jpg,Dispositif anti-pollution
-NoLTmPU8lAgavVu6117.-NopiTXv_V7HFAgQdluf.-NovWQetMCoapaNV7ggn,-Lmp23YFVuDFElTt1V14,-L6W1EKYi_ItNbhdlkXB,-Lmp1wDerfKiTqIKSClR,-Lmp23YFVuDFElTt1V14,,Disconnecteur,1,WATTS,,,,,En service,Equipements/-NoLTmPU8lAgavVu6117/-NopiTXv_V7HFAgQdluf/-NovWQetMCoapaNV7ggn/photoPlaque/20240129_124800222_soLkrTrIc0PZfNtD2r502nssM5y2_Photo.jpg,Dispositif anti-pollution
-NJebekjFELv5CjnZuhx.-NJj8_x6KhoGD3VtBQXK.-NJjDb45VQimUI1G4vq1,-L6SNXmy2Od9vCghFXgx,-L6W1EKYi_ItNbhdlkXB,-L6SNGGt7kYx58aBgo8M,-L6SNXmy2Od9vCghFXgx,,WC,1,,,,,,En service,Equipements/-NJebekjFELv5CjnZuhx/-NJj8_x6KhoGD3VtBQXK/-NJjDb45VQimUI1G4vq1/photoPlaque/20230215_124330034_gfcQewrHMUNDNNkeYSgw5F0ZWH03_Photo.jpg,Équipement sanitaire
-NnF0YcjVUTf-Iowv7AB.-NpUv1-RY8DkO9ZQGNkt.-O0JSMCS69hOiE25PX9M,-L6W1EiPMoh7N1jRRCui,-L6W1EKYi_ItNbhdlkXB,-L6SNGGt7kYx58aBgo8M,-L6W1EiPMoh7N1jRRCui,,Broyeur sanitaire,1,SFA,K70,,,,En service,Equipements/-NnF0YcjVUTf-Iowv7AB/-NpUv1-RY8DkO9ZQGNkt/-O0JSMCS69hOiE25PX9M/photoPlaque/20240626_141205556_QalW8DHNcATlLmOUiH2gXpa0q6k2_Photo.jpg,Équipement sanitaire
-MrXzPCdvWJIdN0K3ZLU.-MrY-YJ5Xf8z9CoRjTtG.-MrY4eN2RbgO9z4g2JOr,-L6W1EfSGAW42lb47BI0,-L6W1EKYi_ItNbhdlkXB,-L6SNGGt7kYx58aBgo8M,-L6W1EfSGAW42lb47BI0,,Évier,1,Groche,,,,,,Equipements/-MrXzPCdvWJIdN0K3ZLU/-MrY-YJ5Xf8z9CoRjTtG/-MrY4eN2RbgO9z4g2JOr/photoPlaque/20220117_093358157_D8x53bRpJ4fotGF7UOY45KEfQRO2_Photo.jpg,Équipement sanitaire
-Nq6pADnO60ylJuc-B6K.-Nq6rCSwjM4LkTbQLQuN.-NrogLysOwR9ozfUfShP,-L6SNp-Zn3Q0wa0rQUlC,-L6W1EKYi_ItNbhdlkXB,-L6SNGGt7kYx58aBgo8M,-L6SNp-Zn3Q0wa0rQUlC,,Douche,8,,,,,,En service,Equipements/-Nq6pADnO60ylJuc-B6K/-Nq6rCSwjM4LkTbQLQuN/-NrogLysOwR9ozfUfShP/photoPlaque/20240229_124936014_Py1QELkpTPUnV5zYrdnCtAoecv23_Photo.jpg,Équipement sanitaire
-M3g0GpL2_nMS22M6RNX.-M3upMdTpYOL6Jdtka6s.-MzEqJ6BRzeAQQDlWD7e,-L6W1CTDvw334wLihjyS,-L6W1CSPSjeLdGQqPgSl,-L6SNJxupR9B1OEOnWfD,-L6W1CTDvw334wLihjyS,,Concentrateur,1,COMECA SYSTÈMES,SF2070A,,2012,,En service,Equipements/-M3g0GpL2_nMS22M6RNX/-M3upMdTpYOL6Jdtka6s/-MzEqJ6BRzeAQQDlWD7e/photoPlaque/20220330_074849743_QFQ2QOBva4RRQbRfFFh4JmoUtUo1_Photo.jpg,Système de régulation
-NmCAN6ogp29vyy6blRy.-NmGO0w28mY_ab-tOMQg.-NndnTtFPC-3e4GM1ZwS,-L6SNJxupR9B1OEOnWfD,-L6W1CSPSjeLdGQqPgSl,-L6SNJxupR9B1OEOnWfD,,,Système de régulation,1,siemens,sas61.03,s55158-a100,,ecs mitigé ,,Equipements/-NmCAN6ogp29vyy6blRy/-NmGO0w28mY_ab-tOMQg/-NndnTtFPC-3e4GM1ZwS/photoPlaque/20240111_143557092_c3FEzqderKS90ngWmuJAe3RCKM52_Photo.jpg,Système de régulation
-L_7LxIj6fAtn3ceqtIb.-LdhfAHZ9Plh7DYAlJjt.-Lhu4NTM9RqMM1uc_l6f,-L6SOLX-XQcBmLndeQrx,-L6W1CSPSjeLdGQqPgSl,-L6SNJxupR9B1OEOnWfD,-L6SOLX-XQcBmLndeQrx,,Automate,1,TREND,IQVIEW4/24,DQV4C-N07432556,2014,,En service,Equipements/-L_7LxIj6fAtn3ceqtIb/-LdhfAHZ9Plh7DYAlJjt/-Lhu4NTM9RqMM1uc_l6f/photoPlaque/20190621_124952_gqYiarH70PhN7kOfIpfk2PCgq1Z2_Photo.jpg,Système de régulation
-MzOlhJwyqtciWvkImB7.-N-7Ylsd_iA5wtn63JNw.-N3J1U2b0RiuaUGKcZiS,-L6W1CTSYhgA-RuUCJXk,-L6W1CSPSjeLdGQqPgSl,-L6SNJxupR9B1OEOnWfD,-L6W1CTSYhgA-RuUCJXk,,Régulateur,1,SIEMENS,RMH 760B,,2017,,,Equipements/-MzOlhJwyqtciWvkImB7/-N-7Ylsd_iA5wtn63JNw/-N3J1U2b0RiuaUGKcZiS/photoPlaque/20220530_101758760_8vXcjgLtLYYd7dq5Z49sWojLCdo1_Photo.jpg,Système de régulation
-NlTkRtgZeCuGaI73x1E.-NlX4B2RbxNFLVJOmG1m.-NlX77_yh3E0Fy58Lgfh,-L6W1CPM1Qd8TQiWabfn,-L6W1C0X9zmAZC-JClDm,-L6SNFvzGaHdq6FFsUV8,-L6W1CPM1Qd8TQiWabfn,,Ventilateur de désenfumage (soufflage),14,S&P,,TGI4-560-5/18 L,,,En service,Equipements/-NlTkRtgZeCuGaI73x1E/-NlX4B2RbxNFLVJOmG1m/-NlX77_yh3E0Fy58Lgfh/photoPlaque/20231228_090148852_BVwzjTeFPkOiydWVgOPoQLKENeZ2_Photo.jpg,Ventilateur de désenfumage mécanique
-NF9FFJHHL044k5CkF1P.-NH--9KAnb1N35g5zUNs.-NIqiwdhu11mPm7aRwtM,-L6W1CP69x2wLZh2J9ka,-L6W1C0X9zmAZC-JClDm,-L6SNFvzGaHdq6FFsUV8,-L6W1CP69x2wLZh2J9ka,,Ventilateur de désenfumage (extraction),1,VIM,KDTR F400-315-2708-G,B00031575,2022,Compartiment B2S.,Standby,Equipements/-NF9FFJHHL044k5CkF1P/-NH--9KAnb1N35g5zUNs/-NIqiwdhu11mPm7aRwtM/photoPlaque/20221209_115452017_VZq3BNM0VPf2j7dWpSMZ7AFJoCv1_Photo.jpg,Ventilateur de désenfumage mécanique
-NPIdQmGG547tveWcII9.-NPIeh3NZ5SPYNZqZuDo.-NPIf-p2BMPDe6g61jGc,-L6W1CP69x2wLZh2J9ka,-L6W1C0X9zmAZC-JClDm,-L6SNFvzGaHdq6FFsUV8,-L6W1CP69x2wLZh2J9ka,,Ventilateur de désenfumage (extraction),1,flaktwoods ,GTLB-3-045-6-21-00,0208212172,2006,,Standby,Equipements/-NPIdQmGG547tveWcII9/-NPIeh3NZ5SPYNZqZuDo/-NPIf-p2BMPDe6g61jGc/photoPlaque/20230427_163931826_NpXcWARJsIShaRTWWa2lHqzQuA92_Photo.jpg,Ventilateur de désenfumage mécanique
-MwznPiO1PL4flgEO240.-N-Nj9wDUPv2d2Fyqidf.-MyLzYKagZ6NCW0Am3rk,-LmndNuABJpuvAbN3XyQ,-L6W1CskVQMe43Y3oFbu,-LmndNuABJpuvAbN3XyQ,,,Coffret électrique,1,LEGRAND,,,06/2022,Opérateur 3,En service,Equipements/-MwznPiO1PL4flgEO240/-N-Nj9wDUPv2d2Fyqidf/-MyLzYKagZ6NCW0Am3rk/photoPlaque/20220819_074643327_YCHYZ4TjtWe0PH9S9qGKqPNhFWV2_Photo.jpg,Coffret électrique
-NPretPOyYoPfS9LYbhf.-NQ506NfMViYr_vxwB_0.-NQ5JjvP86vXvdL6LVWv,-LmndNuABJpuvAbN3XyQ,-L6W1CskVQMe43Y3oFbu,-LmndNuABJpuvAbN3XyQ,,,Coffret électrique,1,LEGRAND,,,2015,,En service,Equipements/-NPretPOyYoPfS9LYbhf/-NQ506NfMViYr_vxwB_0/-NQ5JjvP86vXvdL6LVWv/photoPlaque/20230407_081830555_YCHYZ4TjtWe0PH9S9qGKqPNhFWV2_Photo.jpg,Coffret électrique
-LoQVFPpU-ZDljUjJKd6.-LoQXjXJqqWYyOUFhVON.-LsHpv6XGmJ82cvyO0ny,-L6SNMpahKeIxzOHvqZl,-L6W1CskVQMe43Y3oFbu,-L6SNMpahKeIxzOHvqZl,,,Cellule HT/MT,3,ormazabal,HN64-S-52,,,Ens,En service,Equipements/-LoQVFPpU-ZDljUjJKd6/-LoQXjXJqqWYyOUFhVON/-LsHpv6XGmJ82cvyO0ny/photoPlaque/20191105_084024_F80BWChOBycdVZFaFtM6OqNjwxA3_Photo.jpg,Cellule HT/MT
-NjNYZwcx09xFQBIJPu3.-NkLI5tkmSo7shzaadSS.-NncUCtZLXJvnth3f7u0,-L6SNMpahKeIxzOHvqZl,-L6W1CskVQMe43Y3oFbu,-L6SNMpahKeIxzOHvqZl,,,Cellule HT/MT,1,Merlin Gerin,SM6,,,,En service,Equipements/-NjNYZwcx09xFQBIJPu3/-NkLI5tkmSo7shzaadSS/-NncUCtZLXJvnth3f7u0/photoPlaque/20240108_095247066_pflYtu9Z6jh4AQRitBlAoYzKPN52_Photo.jpg,Cellule HT/MT
-NBw5DQx5Aj8r89Vdji_.-NKvvx10Wg4pMz35wcse.-NOthjUom_7m67cl5dMl,-L6W1CJqhEQ620sW8zv7,-L6W1C0X9zmAZC-JClDm,-L6SNIjY5vWd0rG_BGyL,-L6W1CJqhEQ620sW8zv7,,Échangeur à plaques,1,,,,,,En service,Equipements/-NBw5DQx5Aj8r89Vdji_/-NKvvx10Wg4pMz35wcse/-NOthjUom_7m67cl5dMl/photoPlaque/20230222_152251218_ykFc8efTyCaLYN5BYgOF0d5ZICM2_Photo.jpg,Échangeur / Récupérateur
-NnEwil5o7pqSe5hHUBd.-NsD-3rdyMzsFXZ0MAQ-.-NsD1Qi97dBAznaArFrc,-L6W1CJqhEQ620sW8zv7,-L6W1C0X9zmAZC-JClDm,-L6SNIjY5vWd0rG_BGyL,-L6W1CJqhEQ620sW8zv7,,Échangeur à plaques,1,,,,,,En service,Equipements/-NnEwil5o7pqSe5hHUBd/-NsD-3rdyMzsFXZ0MAQ-/-NsD1Qi97dBAznaArFrc/photoPlaque/20240423_085503000_T0K4QinyxVOYGGivRBOOW3CzNa23_Photo.jpg,Échangeur / Récupérateur
-NpZixdyVh-r1RH6xc58.-NpsUY7CCo5hJYx1H3NT.-Nq89wrWRSJpARnfjL1H,-L6SNF7kINcUSNO7KqUp,-L6W1C0X9zmAZC-JClDm,-L6SNF7kINcUSNO7KqUp,,,Groupe froid,1,CARRIER,30HXC200 A0439 PE,M2014008232,2014,CTA,A l'arrêt,Equipements/-NpZixdyVh-r1RH6xc58/-NpsUY7CCo5hJYx1H3NT/-Nq89wrWRSJpARnfjL1H/photoPlaque/20240208_154355520_BDsLev6owEWm4ro4j7wTL6sCFdV2_Photo.jpg,Groupe froid
-NaMUFIiNcnr7hFPrmFd.-NaMf0N295jHBIF6SQXC.-NaMfBfNvNQsSa8MSQlo,-L6SNYomuCfzP9GLGYmI,-L6W1C0X9zmAZC-JClDm,-L6SNF7kINcUSNO7KqUp,-L6SNYomuCfzP9GLGYmI,,Groupe froid à vis,1,Carrier,30XA1002-AO138-PE,M2014041943,23/09/2014,,En service,Equipements/-NaMUFIiNcnr7hFPrmFd/-NaMf0N295jHBIF6SQXC/-NaMfBfNvNQsSa8MSQlo/photoPlaque/20240104_090129365_oBorm5oBbONycA93iMlGE1Nnesy1_Photo.jpg,Groupe froid
-MVGineFeB_qOwVS0yw6.-N2qErFNFzNxwPRBYWQM.-N3TQp857pdNrl2t1aqL,-L6W1Ds7kw5II3aWw_Xa,-L6W1DWAeZx82KP4rzgO,-L6SNFXOcuZVh6UhcQrZ,-L6W1Ds7kw5II3aWw_Xa,,Porte coupe-feu,4,crouzilles,,,2013,Circulation,En service,Equipements/-MVGineFeB_qOwVS0yw6/-N2qErFNFzNxwPRBYWQM/-N3TQp857pdNrl2t1aqL/photoPlaque/20220601_114455081_QFQ2QOBva4RRQbRfFFh4JmoUtUo1_Photo.jpg,Système de compartimentage
-M-Kk9lqArlOhxklNDNh.-M-Uy-3bkjyf7fxfvigf.-M-VXkCsyEqoTkgucY7N,-LtuMUmOH3L0E8T7OSIb,-L6W1DWAeZx82KP4rzgO,-L6SNFXOcuZVh6UhcQrZ,-LtuMUmOH3L0E8T7OSIb,,Volet coupe-feu,1,,,VCF ES5-028A/01,,,En service,Equipements/-M-Kk9lqArlOhxklNDNh/-M-Uy-3bkjyf7fxfvigf/-M-VXkCsyEqoTkgucY7N/photoPlaque/20200313_090118530_L7tLm5hgKaONOidxmtRyrxww5UE3_Photo.jpg,Système de compartimentage
-Nh2D8RTN96dYqmVih5M.-Nh68krg6bun0xHo3hQh.-NhV_qa7JpBLAtXboI8V,-L6W1Bay6yOoroTl40LP,-L6W1BKusJNlAndrHcgr,-L6SNG7n8gHgrOKXUHVL,-L6W1Bay6yOoroTl40LP,,Local technique,1,,,,,,En service,Equipements/-Nh2D8RTN96dYqmVih5M/-Nh68krg6bun0xHo3hQh/-NhV_qa7JpBLAtXboI8V/photoPlaque/20231024_093159721_r1EE0Ucuo5OOZrfWGSPOFy9n0st2_Photo.jpg,Local
-LqCUZY8G2CaG5BSDpTn.-LqCUcoKshGQHtGtrqzy.-LXYNFtiK3C_4D2duY9R,-L6W1Bay6yOoroTl40LP,-L6W1BKusJNlAndrHcgr,-L6SNG7n8gHgrOKXUHVL,-L6W1Bay6yOoroTl40LP,,Local technique,1,,,,,,En service,Equipements/-LqCUZY8G2CaG5BSDpTn/-LqCUcoKshGQHtGtrqzy/-LXYNFtiK3C_4D2duY9R/photoPlaque/20190131_100816_Du5ECNiVhANCIOsVc8em4EX7qRE3_Photo.jpg,Local
-O-l-GNDsjucekHVWbrq.-O-l4apiVnGVExdQBlRM.-O4tSI-kjROrHAAG7O-2,-LmejJt2rdjWVx2p1kO9,-L6W1C0X9zmAZC-JClDm,-LmejJt2rdjWVx2p1kO9,,,Armoire de climatisation,1,ciat,SCRIB 8000 DDA/EG 1SI/1,01753665/0001,2011,,A l'arrêt,Equipements/-O-l-GNDsjucekHVWbrq/-O-l4apiVnGVExdQBlRM/-O4tSI-kjROrHAAG7O-2/photoPlaque/20240822_114125636_QMEkLn6HcveArmtsAOqXyN9bRm62_Photo.jpg,Armoire de climatisation
-NXjjTVUDlWw6zMflRQr.-NYs6k2uemG05gXapHSo.-Nrnlm4ui3TPC7z1u0vX,-LmejJt2rdjWVx2p1kO9,-L6W1C0X9zmAZC-JClDm,-LmejJt2rdjWVx2p1kO9,,,Armoire de climatisation,1,BLUEDGE,EXPAIR CW08 1UNDER,03786617/0001,05/02/2024,,En service,Equipements/-NXjjTVUDlWw6zMflRQr/-NYs6k2uemG05gXapHSo/-Nrnlm4ui3TPC7z1u0vX/photoPlaque/20240229_073811990_woYKLLjGtTg6IDq7c71ktq4HFNC3_Photo.jpg,Armoire de climatisation
-MqP7DE8_JxC3wXzAQY5.-MqUfnVQd_n8tTOt-9XF.-MqxNHVoz9dxxcYqeHbM,-L6SNHcgMV6s3gbR8S6l,-L6W1EKYi_ItNbhdlkXB,-L6W1EYVrEe0Ek99BKDq,-L6SNHcgMV6s3gbR8S6l,,Surpresseur,1,PENTAX,2U 7/1-350/7T + IPFC306,,2018,,En service,Equipements/-MqP7DE8_JxC3wXzAQY5/-MqUfnVQd_n8tTOt-9XF/-MqxNHVoz9dxxcYqeHbM/photoPlaque/20211215_094629441_sLmwu9kucWhiXhdhK7Z2iRGPxem2_Photo.jpg,Régulateur de pression
-NtvLnhSani0WSSWReLs.-NtvM-tIt7ozP0sHFt4y.-NtvM6SPM7VMmOVGE_4V,-L6SNHcgMV6s3gbR8S6l,-L6W1EKYi_ItNbhdlkXB,-L6W1EYVrEe0Ek99BKDq,-L6SNHcgMV6s3gbR8S6l,,Surpresseur,,,,,,00-17,,Equipements/-NtvLnhSani0WSSWReLs/-NtvM-tIt7ozP0sHFt4y/-NtvM6SPM7VMmOVGE_4V/photoPlaque/20240412_122438216_v1xXRZMClug1KcuLhlsuirHmxPv2_Photo.jpg,Régulateur de pression
-Nl7YdEU5i8F3dzKELMr.-NlwHm4pD7uCihw60UPj.-NnDXlar9TrAnw1tZZ_z,-L6SNq_lBrLY6Dj_P-R8,-L6W1CskVQMe43Y3oFbu,-L6SNFMP4SieQT6eW9ox,-L6SNq_lBrLY6Dj_P-R8,,Transformateur sec,1,,,,,,En service,Equipements/-Nl7YdEU5i8F3dzKELMr/-NlwHm4pD7uCihw60UPj/-NnDXlar9TrAnw1tZZ_z/photoPlaque/20240103_085805389_PDFK2i1oi2OY0NH5JJM2dva9T5W2_Photo.jpg,Transformateur
-N5p8EAnG2VR4pRc-2q1.-N5p8NUYa8U03iQnqsm1.-NW5Im4QM_JOTEGzoMld,-M60R85VjMiX2f3lF1nN,-L6W1E7_plhH7p9y_2Ea,-LUVs2DftKPbrOvOFaRj,-M60R85VjMiX2f3lF1nN,,Porte de garage basculante,,ESTOM,FI10 B5-16,,2016,,En panne,Equipements/-N5p8EAnG2VR4pRc-2q1/-N5p8NUYa8U03iQnqsm1/-NW5Im4QM_JOTEGzoMld/photoPlaque/20230523_015322399_fRwX42ZCVyfQqzMjAibCTLzy9Mi2_Photo.jpg,Porte de garage
